Team,Week,Year,Spread,Over/Under,Game Scoring Margin,Spread to Result Difference,Spread Result Class,Home Team,Short Week,Off Bye Week,Opponent,W-L% Rating,Point Differential Per Game Rating,Time of Poss Per Game Rating,Yards For per Play Rating,Yards Against per Play Rating,Penalty Yards Margin Per Game Rating,3rd Down %_For Rating,3rd Down % Against Rating,Total Yard Margin Per Game Rating,Turnover Margin Per Game Rating,Line For Rating,Line Against Rating,Rushing For Rating,Rushing Against Rating,Passing For Rating,Passing Against Rating,Opp Home Team,Opp Short Week,Opp Off Bye Week,Opp W-L% Rating,Opp Point Differential Per Game Rating,Opp Sacks Against Per Game Rating,Opp Sacks For Per Game Rating,Opp Yards per Rush For Rating,Opp Rushing Yards For Per Game Rating,Opp Yards per Rush Against Rating,Opp Rushing Yards Against Per Game Rating,Opp Passer Rating For Rating,Opp Passing Yards For Per Game Rating,Opp Passer Rating Against Rating,Opp Passing Yards Against Per Game Rating,Opp Time of Poss Per Game Rating,Opp Yards For per Play Rating,Opp Yards Against per Play Rating,Opp Penalty Yards Margin Per Game Rating,Opp 3rd Down %_For Rating,Opp 3rd Down % Against Rating,Opp Total Yard Margin Per Game Rating,Opp Turnover Margin Per Game Rating,Opp Line For Rating,Opp Line Against Rating,Opp Rushing For Rating,Opp Rushing Against Rating,Opp Passing For Rating,Opp Passing Against Rating
DET,2,2019,1.0,47.0,3,4.0,1,1,0,0,LAC,50.0,50.0,95.0,48.0,75.0,59.0,38.0,50.0,60.0,67.0,83.0,50.0,39.0,63.0,86.0,42.0,0,0,0,100.0,56.0,33.0,33.0,59.0,43.0,38.0,25.0,67.0,69.0,33.0,75.0,62.0,74.0,51.0,54.0,87.0,29.0,57.0,83.0,33.0,33.0,43.0,25.0,69.0,75.0
GNB,2,2019,-3.0,43.0,5,2.0,1,1,0,0,MIN,100.0,57.0,57.0,7.0,90.0,36.0,11.0,84.0,45.0,33.0,83.0,17.0,11.0,90.0,22.0,64.0,0,0,0,100.0,66.0,83.0,67.0,39.0,62.0,64.0,79.0,84.0,0.0,64.0,43.0,48.0,39.0,67.0,59.0,65.0,76.0,41.0,0.0,67.0,83.0,62.0,79.0,0.0,43.0
HOU,2,2019,-7.5,43.0,1,-6.5,-1,1,0,0,JAX,0.0,48.0,48.0,67.0,18.0,58.0,71.0,13.0,39.0,50.0,17.0,0.0,65.0,48.0,44.0,14.0,0,0,0,0.0,36.0,83.0,0.0,46.0,25.0,64.0,62.0,74.0,81.0,17.0,9.0,43.0,95.0,12.0,56.0,65.0,35.0,43.0,83.0,0.0,83.0,25.0,62.0,81.0,9.0
IND,2,2019,3.0,43.5,2,5.0,1,0,0,0,TEN,0.0,44.0,62.0,49.0,26.0,46.0,71.0,13.0,43.0,17.0,67.0,67.0,75.0,57.0,25.0,31.0,1,0,0,100.0,81.0,33.0,83.0,37.0,42.0,53.0,67.0,78.0,39.0,84.0,52.0,48.0,49.0,61.0,0.0,16.0,100.0,49.0,0.0,83.0,33.0,42.0,67.0,39.0,52.0
JAX,2,2019,7.5,43.0,-1,6.5,1,0,0,0,HOU,0.0,36.0,43.0,95.0,12.0,56.0,65.0,35.0,43.0,83.0,0.0,83.0,25.0,62.0,81.0,9.0,1,0,0,0.0,48.0,0.0,17.0,85.0,65.0,26.0,48.0,61.0,44.0,47.0,14.0,48.0,67.0,18.0,58.0,71.0,13.0,39.0,50.0,17.0,0.0,65.0,48.0,44.0,14.0
KAN,2,2019,-7.0,53.5,18,11.0,1,0,0,0,OAK,100.0,64.0,57.0,88.0,5.0,44.0,65.0,35.0,57.0,17.0,17.0,100.0,38.0,75.0,91.0,19.0,1,0,0,100.0,58.0,100.0,50.0,25.0,32.0,67.0,70.0,67.0,53.0,47.0,51.0,62.0,60.0,51.0,57.0,100.0,41.0,51.0,50.0,50.0,100.0,32.0,70.0,53.0,51.0
LAC,2,2019,-1.0,47.0,-3,-4.0,-1,0,0,0,DET,100.0,56.0,62.0,74.0,51.0,54.0,87.0,29.0,57.0,83.0,33.0,33.0,43.0,25.0,69.0,75.0,1,0,0,50.0,50.0,50.0,83.0,26.0,39.0,56.0,63.0,57.0,86.0,74.0,42.0,95.0,48.0,75.0,59.0,38.0,50.0,60.0,67.0,83.0,50.0,39.0,63.0,86.0,42.0
LAR,2,2019,-2.0,52.5,18,16.0,1,1,0,0,NOR,100.0,53.0,67.0,27.0,64.0,49.0,70.0,42.0,51.0,17.0,50.0,83.0,59.0,57.0,28.0,61.0,0,0,0,100.0,52.0,83.0,100.0,74.0,52.0,15.0,35.0,53.0,86.0,39.0,56.0,52.0,82.0,33.0,42.0,87.0,29.0,61.0,50.0,100.0,83.0,52.0,35.0,86.0,56.0
MIA,2,2019,18.0,48.5,-43,-25.0,-1,1,0,0,NWE,0.0,0.0,0.0,16.0,0.0,59.0,33.0,13.0,0.0,100.0,17.0,50.0,0.0,0.0,27.0,9.0,0,0,0,100.0,81.0,83.0,17.0,23.0,32.0,90.0,95.0,73.0,87.0,82.0,42.0,62.0,66.0,69.0,50.0,65.0,76.0,68.0,33.0,17.0,83.0,32.0,95.0,87.0,42.0
MIN,2,2019,3.0,43.0,-5,-2.0,-1,0,0,0,GNB,100.0,66.0,48.0,39.0,67.0,59.0,65.0,76.0,41.0,0.0,67.0,83.0,62.0,79.0,0.0,43.0,1,0,0,100.0,57.0,17.0,83.0,5.0,11.0,81.0,90.0,41.0,22.0,85.0,64.0,57.0,7.0,90.0,36.0,11.0,84.0,45.0,33.0,83.0,17.0,11.0,90.0,22.0,64.0
NOR,2,2019,2.0,52.5,-18,-16.0,-1,0,0,0,LAR,100.0,52.0,52.0,82.0,33.0,42.0,87.0,29.0,61.0,50.0,100.0,83.0,52.0,35.0,86.0,56.0,1,0,0,100.0,53.0,83.0,50.0,48.0,59.0,47.0,57.0,21.0,28.0,76.0,61.0,67.0,27.0,64.0,49.0,70.0,42.0,51.0,17.0,50.0,83.0,59.0,57.0,28.0,61.0
NWE,2,2019,-18.0,48.5,43,25.0,1,0,0,0,MIA,100.0,81.0,62.0,66.0,69.0,50.0,65.0,76.0,68.0,33.0,17.0,83.0,32.0,95.0,87.0,42.0,1,0,0,0.0,0.0,50.0,17.0,0.0,0.0,44.0,0.0,4.0,27.0,0.0,9.0,0.0,16.0,0.0,59.0,33.0,13.0,0.0,100.0,17.0,50.0,0.0,0.0,27.0,9.0
NYG,2,2019,1.0,44.5,-14,-13.0,-1,1,0,0,BUF,0.0,32.0,38.0,69.0,15.0,59.0,13.0,19.0,47.0,83.0,0.0,83.0,53.0,72.0,72.0,0.0,0,0,0,100.0,51.0,83.0,67.0,47.0,44.0,79.0,81.0,23.0,47.0,65.0,81.0,38.0,46.0,100.0,45.0,65.0,49.0,67.0,100.0,67.0,83.0,44.0,81.0,47.0,81.0
NYJ,2,2019,6.5,45.5,-20,-13.5,-1,1,0,0,CLE,0.0,49.0,62.0,0.0,54.0,55.0,51.0,35.0,33.0,0.0,17.0,33.0,19.0,56.0,19.0,53.0,0,0,0,0.0,19.0,17.0,67.0,47.0,33.0,63.0,58.0,16.0,48.0,22.0,61.0,52.0,39.0,51.0,100.0,0.0,84.0,51.0,100.0,67.0,17.0,33.0,58.0,48.0,61.0
OAK,2,2019,7.0,53.5,-18,-11.0,-1,1,0,0,KAN,100.0,58.0,62.0,60.0,51.0,57.0,100.0,41.0,51.0,50.0,50.0,100.0,32.0,70.0,53.0,51.0,0,0,0,100.0,64.0,100.0,17.0,36.0,38.0,54.0,75.0,83.0,91.0,26.0,19.0,57.0,88.0,5.0,44.0,65.0,35.0,57.0,17.0,17.0,100.0,38.0,75.0,91.0,19.0
PHI,2,2019,-1.0,53.0,-4,-5.0,-1,0,0,0,ATL,100.0,55.0,71.0,51.0,36.0,34.0,89.0,54.0,54.0,50.0,17.0,83.0,42.0,97.0,70.0,11.0,1,0,0,0.0,34.0,33.0,17.0,36.0,21.0,61.0,38.0,36.0,57.0,16.0,100.0,52.0,33.0,61.0,41.0,24.0,35.0,59.0,100.0,17.0,33.0,21.0,38.0,57.0,100.0
PIT,2,2019,-4.0,47.0,-2,-6.0,-1,1,0,0,SEA,0.0,19.0,38.0,31.0,34.0,50.0,24.0,35.0,32.0,67.0,17.0,83.0,5.0,68.0,58.0,13.0,0,0,0,100.0,51.0,33.0,83.0,16.0,21.0,90.0,95.0,79.0,20.0,46.0,3.0,24.0,25.0,49.0,49.0,38.0,51.0,28.0,17.0,83.0,33.0,21.0,95.0,20.0,3.0
SEA,2,2019,4.0,47.0,2,6.0,1,0,0,0,PIT,100.0,51.0,24.0,25.0,49.0,49.0,38.0,51.0,28.0,17.0,83.0,33.0,21.0,95.0,20.0,3.0,1,0,0,0.0,19.0,83.0,17.0,10.0,5.0,77.0,68.0,18.0,58.0,27.0,13.0,38.0,31.0,34.0,50.0,24.0,35.0,32.0,67.0,17.0,83.0,5.0,68.0,58.0,13.0
SFO,2,2019,1.0,46.0,24,25.0,1,0,0,0,CIN,100.0,64.0,52.0,16.0,79.0,50.0,46.0,42.0,46.0,17.0,50.0,83.0,32.0,59.0,20.0,75.0,1,0,0,0.0,49.0,17.0,67.0,10.0,5.0,84.0,79.0,54.0,97.0,21.0,80.0,76.0,51.0,75.0,51.0,49.0,62.0,72.0,83.0,67.0,17.0,5.0,79.0,97.0,80.0
TAM,2,2019,6.5,48.0,6,12.5,1,0,1,0,CAR,0.0,36.0,48.0,21.0,84.0,50.0,58.0,54.0,54.0,83.0,17.0,50.0,41.0,68.0,25.0,80.0,1,1,0,0.0,47.0,50.0,17.0,53.0,43.0,52.0,41.0,24.0,39.0,79.0,72.0,33.0,36.0,73.0,51.0,58.0,30.0,49.0,83.0,17.0,50.0,43.0,41.0,39.0,72.0
TEN,2,2019,-3.0,43.5,-2,-5.0,-1,1,0,0,IND,100.0,81.0,48.0,49.0,61.0,0.0,16.0,100.0,49.0,0.0,83.0,33.0,42.0,67.0,39.0,52.0,0,0,0,0.0,44.0,67.0,67.0,62.0,75.0,41.0,57.0,67.0,25.0,33.0,31.0,62.0,49.0,26.0,46.0,71.0,13.0,43.0,17.0,67.0,67.0,75.0,57.0,25.0,31.0
WAS,2,2019,6.0,46.5,-10,-4.0,-1,1,0,0,DAL,0.0,45.0,29.0,64.0,49.0,66.0,46.0,11.0,46.0,50.0,17.0,83.0,3.0,58.0,89.0,30.0,0,0,0,100.0,68.0,100.0,17.0,17.0,28.0,0.0,47.0,100.0,100.0,57.0,28.0,62.0,85.0,31.0,41.0,81.0,87.0,53.0,17.0,17.0,100.0,28.0,47.0,100.0,28.0
ARI,3,2019,-2.5,46.0,-18,-20.5,-1,1,0,0,CAR,25.0,52.0,26.0,46.0,41.0,42.0,39.0,50.0,39.0,36.0,56.0,22.0,19.0,26.0,60.0,19.0,0,0,0,0.0,50.0,44.0,44.0,37.0,28.0,42.0,35.0,34.0,45.0,66.0,89.0,26.0,37.0,75.0,43.0,36.0,55.0,59.0,73.0,44.0,44.0,28.0,35.0,45.0,89.0
ATL,3,2019,1.0,48.0,-3,-2.0,-1,0,0,0,IND,50.0,48.0,41.0,49.0,84.0,39.0,27.0,30.0,68.0,73.0,44.0,56.0,18.0,48.0,55.0,100.0,1,0,0,50.0,53.0,56.0,89.0,65.0,80.0,11.0,40.0,66.0,0.0,42.0,73.0,62.0,41.0,45.0,40.0,79.0,55.0,53.0,45.0,89.0,56.0,80.0,40.0,0.0,73.0
BAL,3,2019,4.5,52.0,-5,-0.5,-1,0,0,0,KAN,100.0,89.0,100.0,96.0,58.0,36.0,87.0,85.0,100.0,18.0,67.0,78.0,100.0,100.0,66.0,50.0,1,0,0,100.0,75.0,89.0,44.0,21.0,22.0,0.0,51.0,89.0,100.0,55.0,46.0,59.0,97.0,21.0,68.0,84.0,39.0,73.0,18.0,44.0,89.0,22.0,51.0,100.0,46.0
BUF,3,2019,-5.5,43.5,4,-1.5,-1,1,0,0,CIN,100.0,65.0,50.0,56.0,86.0,54.0,61.0,63.0,69.0,55.0,56.0,67.0,57.0,55.0,36.0,82.0,0,0,0,0.0,41.0,11.0,44.0,0.0,0.0,25.0,17.0,58.0,75.0,20.0,61.0,59.0,48.0,16.0,43.0,65.0,45.0,49.0,64.0,44.0,11.0,0.0,17.0,75.0,61.0
CAR,3,2019,2.5,46.0,18,20.5,1,0,0,0,ARI,0.0,50.0,26.0,37.0,75.0,43.0,36.0,55.0,59.0,73.0,44.0,44.0,28.0,35.0,45.0,89.0,1,0,0,25.0,52.0,22.0,56.0,36.0,19.0,34.0,26.0,43.0,60.0,43.0,19.0,26.0,46.0,41.0,42.0,39.0,50.0,39.0,36.0,56.0,22.0,19.0,26.0,60.0,19.0
CHI,3,2019,-5.0,41.0,16,11.0,1,0,0,0,WAS,50.0,53.0,35.0,20.0,89.0,57.0,17.0,95.0,49.0,45.0,78.0,56.0,36.0,72.0,7.0,68.0,1,0,0,0.0,47.0,89.0,22.0,12.0,4.0,20.0,15.0,69.0,55.0,28.0,32.0,26.0,55.0,21.0,56.0,36.0,0.0,33.0,36.0,22.0,89.0,4.0,15.0,55.0,32.0
CIN,3,2019,5.5,43.5,-4,1.5,1,0,0,0,BUF,0.0,41.0,59.0,48.0,16.0,43.0,65.0,45.0,49.0,64.0,44.0,11.0,0.0,17.0,75.0,61.0,1,0,0,100.0,65.0,67.0,56.0,51.0,57.0,28.0,55.0,46.0,36.0,74.0,82.0,50.0,56.0,86.0,54.0,61.0,63.0,69.0,55.0,56.0,67.0,57.0,55.0,36.0,82.0
CLE,3,2019,4.0,48.0,-7,-3.0,-1,1,0,0,LAR,50.0,50.0,50.0,58.0,65.0,100.0,14.0,100.0,65.0,73.0,89.0,22.0,29.0,50.0,49.0,85.0,0,0,0,100.0,68.0,67.0,56.0,47.0,57.0,41.0,59.0,48.0,30.0,79.0,80.0,59.0,47.0,76.0,38.0,68.0,56.0,67.0,27.0,56.0,67.0,57.0,59.0,30.0,80.0
DAL,3,2019,-22.0,46.5,25,3.0,1,1,0,0,MIA,100.0,73.0,65.0,100.0,42.0,49.0,100.0,93.0,75.0,36.0,22.0,100.0,63.0,55.0,72.0,45.0,0,0,0,0.0,0.0,0.0,33.0,9.0,1.0,28.0,0.0,0.0,5.0,0.0,15.0,0.0,0.0,0.0,45.0,11.0,11.0,0.0,100.0,33.0,0.0,1.0,0.0,5.0,15.0
DEN,3,2019,7.0,42.0,-11,-4.0,-1,0,0,0,GNB,0.0,50.0,50.0,45.0,50.0,48.0,39.0,26.0,62.0,55.0,0.0,56.0,32.0,40.0,46.0,87.0,1,0,0,100.0,63.0,33.0,67.0,29.0,34.0,5.0,42.0,56.0,12.0,87.0,72.0,65.0,20.0,59.0,7.0,23.0,83.0,44.0,18.0,67.0,33.0,34.0,42.0,12.0,72.0
DET,3,2019,4.0,45.0,3,7.0,1,0,0,0,PHI,75.0,58.0,74.0,58.0,53.0,59.0,44.0,45.0,55.0,55.0,67.0,78.0,39.0,40.0,60.0,35.0,1,0,0,50.0,56.0,67.0,22.0,26.0,29.0,75.0,87.0,49.0,49.0,51.0,1.0,71.0,37.0,29.0,33.0,90.0,62.0,51.0,45.0,22.0,67.0,29.0,87.0,49.0,1.0
GNB,3,2019,-7.0,42.0,11,4.0,1,1,0,0,DEN,100.0,63.0,65.0,20.0,59.0,7.0,23.0,83.0,44.0,18.0,67.0,33.0,34.0,42.0,12.0,72.0,0,0,0,0.0,50.0,56.0,0.0,37.0,32.0,38.0,40.0,52.0,46.0,52.0,87.0,50.0,45.0,50.0,48.0,39.0,26.0,62.0,55.0,0.0,56.0,32.0,40.0,46.0,87.0
HOU,3,2019,3.0,49.0,7,10.0,1,0,0,0,LAC,50.0,55.0,47.0,49.0,29.0,48.0,67.0,47.0,45.0,36.0,56.0,0.0,64.0,40.0,15.0,41.0,1,0,0,50.0,58.0,56.0,22.0,68.0,52.0,27.0,26.0,56.0,58.0,45.0,76.0,62.0,87.0,43.0,52.0,84.0,35.0,67.0,64.0,22.0,56.0,52.0,26.0,58.0,76.0
IND,3,2019,-1.0,48.0,3,2.0,1,1,0,0,ATL,50.0,53.0,62.0,41.0,45.0,40.0,79.0,55.0,53.0,45.0,89.0,56.0,80.0,40.0,0.0,73.0,0,0,0,50.0,48.0,56.0,44.0,35.0,18.0,53.0,48.0,44.0,55.0,71.0,100.0,41.0,49.0,84.0,39.0,27.0,30.0,68.0,73.0,44.0,56.0,18.0,48.0,55.0,100.0
JAX,3,2019,1.5,38.0,13,14.5,1,1,1,0,TEN,0.0,47.0,44.0,74.0,38.0,65.0,42.0,43.0,51.0,73.0,44.0,56.0,32.0,43.0,44.0,48.0,0,1,0,50.0,73.0,22.0,89.0,51.0,48.0,24.0,34.0,70.0,8.0,70.0,91.0,41.0,40.0,73.0,0.0,0.0,65.0,50.0,0.0,89.0,22.0,48.0,34.0,8.0,91.0
KAN,3,2019,-4.5,52.0,5,0.5,1,1,0,0,BAL,100.0,75.0,59.0,97.0,21.0,68.0,84.0,39.0,73.0,18.0,44.0,89.0,22.0,51.0,100.0,46.0,0,0,0,100.0,89.0,78.0,67.0,67.0,100.0,100.0,100.0,100.0,66.0,74.0,50.0,100.0,96.0,58.0,36.0,87.0,85.0,100.0,18.0,67.0,78.0,100.0,100.0,66.0,50.0
LAC,3,2019,-3.0,49.0,-7,-10.0,-1,1,0,0,HOU,50.0,58.0,62.0,87.0,43.0,52.0,84.0,35.0,67.0,64.0,22.0,56.0,52.0,26.0,58.0,76.0,0,0,0,50.0,55.0,0.0,56.0,69.0,64.0,0.0,40.0,53.0,15.0,48.0,41.0,47.0,49.0,29.0,48.0,67.0,47.0,45.0,36.0,56.0,0.0,64.0,40.0,15.0,41.0
LAR,3,2019,-4.0,48.0,7,3.0,1,0,0,0,CLE,100.0,68.0,59.0,47.0,76.0,38.0,68.0,56.0,67.0,27.0,56.0,67.0,57.0,59.0,30.0,80.0,1,0,0,50.0,50.0,22.0,89.0,42.0,29.0,44.0,50.0,36.0,49.0,41.0,85.0,50.0,58.0,65.0,100.0,14.0,100.0,65.0,73.0,89.0,22.0,29.0,50.0,49.0,85.0
MIA,3,2019,22.0,46.5,-25,-3.0,-1,0,0,0,DAL,0.0,0.0,0.0,0.0,0.0,45.0,11.0,11.0,0.0,100.0,33.0,0.0,1.0,0.0,5.0,15.0,1,0,0,100.0,73.0,100.0,22.0,51.0,63.0,4.0,55.0,97.0,72.0,51.0,45.0,65.0,100.0,42.0,49.0,100.0,93.0,75.0,36.0,22.0,100.0,63.0,55.0,72.0,45.0
MIN,3,2019,-8.5,43.0,20,11.5,1,1,0,0,OAK,50.0,62.0,35.0,68.0,71.0,85.0,51.0,71.0,55.0,36.0,67.0,89.0,80.0,49.0,5.0,63.0,0,0,0,50.0,50.0,78.0,56.0,53.0,43.0,76.0,76.0,48.0,28.0,32.0,0.0,50.0,56.0,27.0,31.0,90.0,26.0,42.0,55.0,56.0,78.0,43.0,76.0,28.0,0.0
NOR,3,2019,5.0,44.0,6,11.0,1,0,0,0,SEA,50.0,46.0,47.0,65.0,23.0,49.0,66.0,38.0,51.0,45.0,100.0,78.0,38.0,27.0,49.0,53.0,1,0,0,100.0,58.0,22.0,67.0,35.0,42.0,51.0,79.0,89.0,27.0,53.0,31.0,47.0,46.0,50.0,54.0,45.0,62.0,52.0,36.0,67.0,22.0,42.0,79.0,27.0,31.0
NWE,3,2019,-20.5,43.0,16,-4.5,-1,1,0,0,NYJ,100.0,100.0,76.0,70.0,100.0,62.0,79.0,96.0,84.0,9.0,89.0,78.0,42.0,91.0,63.0,76.0,0,0,0,0.0,43.0,22.0,44.0,31.0,26.0,40.0,55.0,48.0,6.0,70.0,39.0,56.0,8.0,39.0,55.0,30.0,53.0,32.0,18.0,44.0,22.0,26.0,55.0,6.0,39.0
NYG,3,2019,5.0,48.0,1,6.0,1,0,0,0,TAM,0.0,36.0,35.0,69.0,17.0,48.0,14.0,35.0,51.0,82.0,33.0,89.0,57.0,43.0,51.0,12.0,1,0,0,50.0,51.0,44.0,44.0,36.0,42.0,78.0,72.0,32.0,13.0,73.0,61.0,59.0,28.0,84.0,55.0,33.0,73.0,52.0,55.0,44.0,44.0,42.0,72.0,13.0,61.0
NYJ,3,2019,20.5,43.0,-16,4.5,1,0,0,0,NWE,0.0,43.0,56.0,8.0,39.0,55.0,30.0,53.0,32.0,18.0,44.0,22.0,26.0,55.0,6.0,39.0,1,0,0,100.0,100.0,78.0,89.0,29.0,42.0,80.0,91.0,82.0,63.0,100.0,76.0,76.0,70.0,100.0,62.0,79.0,96.0,84.0,9.0,89.0,78.0,42.0,91.0,63.0,76.0
OAK,3,2019,8.5,43.0,-20,-11.5,-1,0,0,0,MIN,50.0,50.0,50.0,56.0,27.0,31.0,90.0,26.0,42.0,55.0,56.0,78.0,43.0,76.0,28.0,0.0,1,0,0,50.0,62.0,89.0,67.0,67.0,80.0,39.0,49.0,37.0,5.0,57.0,63.0,35.0,68.0,71.0,85.0,51.0,71.0,55.0,36.0,67.0,89.0,80.0,49.0,5.0,63.0
PHI,3,2019,-4.0,45.0,-3,-7.0,-1,1,0,0,DET,50.0,56.0,71.0,37.0,29.0,33.0,90.0,62.0,51.0,45.0,22.0,67.0,29.0,87.0,49.0,1.0,0,0,0,75.0,58.0,78.0,67.0,30.0,39.0,19.0,40.0,61.0,60.0,73.0,35.0,74.0,58.0,53.0,59.0,44.0,45.0,55.0,55.0,67.0,78.0,39.0,40.0,60.0,35.0
PIT,3,2019,6.0,44.5,-4,2.0,1,0,0,0,SFO,0.0,36.0,24.0,37.0,30.0,42.0,24.0,42.0,27.0,45.0,56.0,89.0,14.0,40.0,31.0,13.0,1,0,0,100.0,79.0,100.0,78.0,52.0,77.0,65.0,70.0,64.0,34.0,77.0,63.0,56.0,71.0,80.0,55.0,65.0,34.0,73.0,27.0,78.0,100.0,77.0,70.0,34.0,63.0
